2,64896, Note_on_c,0,74,90,
2,64980, Note_off_c,0,74,0,
2,64992, Note_on_c,0,72,90,
2,65076, Note_off_c,0,72,0,
2,65088, Note_on_c,0,69,90,
2,65124, Note_off_c,0,69,0,
2,65136, Note_on_c,0,67,90,
2,65172, Note_off_c,0,67,0,
2,65184, Note_on_c,0,72,90,
2,65364, Note_off_c,0,72,0,
2,65376, Note_on_c,0,69,90,
2,65664, Note_off_c,0,69,0,
2,66144, Note_on_c,0,76,90,
2,66228, Note_off_c,0,76,0,
2,66240, Note_on_c,0,74,90,
2,66324, Note_off_c,0,74,0,
2,66336, Note_on_c,0,72,90,
2,66420, Note_off_c,0,72,0,
2,66432, Note_on_c,0,74,90,
2,66516, Note_off_c,0,74,0,
2,66528, Note_on_c,0,72,90,
2,66612, Note_off_c,0,72,0,
2,66624, Note_on_c,0,69,90,
2,66708, Note_off_c,0,69,0,
2,66720, Note_on_c,0,67,90,
2,66804, Note_off_c,0,67,0,
2,66816, Note_on_c,0,69,90,
2,66900, Note_off_c,0,69,0,
2,66912, Note_on_c,0,72,90,
2,67044, Note_off_c,0,72,0,
2,67056, Note_on_c,0,69,90,
2,67092, Note_off_c,0,69,0,
2,67104, Note_on_c,0,69,90,
2,67140, Note_off_c,0,69,0,
2,67152, Note_on_c,0,67,90,
2,67188, Note_off_c,0,67,0,
2,67200, Note_on_c,0,69,90,
2,67248, Note_off_c,0,69,0,
2,67248, Note_on_c,0,64,90,
2,67284, Note_off_c,0,64,0,
2,67296, Note_on_c,0,64,90,
2,67380, Note_off_c,0,64,0,
2,67728, Note_on_c,0,69,90,
2,67764, Note_off_c,0,69,0,
2,67776, Note_on_c,0,72,90,
2,67860, Note_off_c,0,72,0,
2,67872, Note_on_c,0,76,90,
2,67956, Note_off_c,0,76,0,
2,67968, Note_on_c,0,74,90,
2,68052, Note_off_c,0,74,0,
2,68064, Note_on_c,0,72,90,
2,68100, Note_off_c,0,72,0,
2,68112, Note_on_c,0,74,90,
2,68196, Note_off_c,0,74,0,
2,68208, Note_on_c,0,69,90,
2,68244, Note_off_c,0,69,0,
2,68256, Note_on_c,0,72,90,
2,68448, Note_off_c,0,72,0,
2,68448, Note_on_c,0,69,90,
2,68484, Note_off_c,0,69,0,
2,68496, Note_on_c,0,69,90,
2,68724, Note_off_c,0,69,0,
2,71136, Note_on_c,0,74,90,
2,71172, Note_off_c,0,74,0,
2,71184, Note_on_c,0,74,90,
2,71220, Note_off_c,0,74,0,
2,71232, Note_on_c,0,74,90,
2,71316, Note_off_c,0,74,0,
2,71328, Note_on_c,0,74,90,
2,71364, Note_off_c,0,74,0,
2,71376, Note_on_c,0,72,90,
2,71508, Note_off_c,0,72,0,
2,71520, Note_on_c,0,72,90,
2,71796, Note_off_c,0,72,0,
2,73728, Note_on_c,0,76,90,
2,74196, Note_off_c,0,76,0,
2,74208, Note_on_c,0,78,90,
2,74244, Note_off_c,0,78,0,
2,74256, Note_on_c,0,74,90,
2,74340, Note_off_c,0,74,0,
2,74352, Note_on_c,0,72,90,
2,74580, Note_off_c,0,72,0,
2,76128, Note_on_c,0,76,90,
2,76212, Note_off_c,0,76,0,
2,76224, Note_on_c,0,74,90,
2,76308, Note_off_c,0,74,0,
2,76320, Note_on_c,0,72,90,
2,76404, Note_off_c,0,72,0,
2,76416, Note_on_c,0,74,90,
2,76500, Note_off_c,0,74,0,
2,76512, Note_on_c,0,72,90,
2,76596, Note_off_c,0,72,0,
2,76608, Note_on_c,0,69,90,
2,76692, Note_off_c,0,69,0,
2,76704, Note_on_c,0,67,90,
2,76788, Note_off_c,0,67,0,
2,76800, Note_on_c,0,69,90,
2,76884, Note_off_c,0,69,0,
2,76896, Note_on_c,0,72,90,
2,76980, Note_off_c,0,72,0,
2,77040, Note_on_c,0,69,90,
2,77076, Note_off_c,0,69,0,
2,77088, Note_on_c,0,69,90,
2,77124, Note_off_c,0,69,0,
2,77136, Note_on_c,0,67,90,
2,77172, Note_off_c,0,67,0,
2,77184, Note_on_c,0,69,90,
2,77220, Note_off_c,0,69,0,
2,77232, Note_on_c,0,64,90,
2,77364, Note_off_c,0,64,0,
2,77664, Note_on_c,0,69,90,
2,77700, Note_off_c,0,69,0,
2,77712, Note_on_c,0,72,90,
2,77844, Note_off_c,0,72,0,
2,77856, Note_on_c,0,76,90,
2,77940, Note_off_c,0,76,0,
2,77952, Note_on_c,0,74,90,
2,78036, Note_off_c,0,74,0,
2,78048, Note_on_c,0,72,90,
2,78084, Note_off_c,0,72,0,
2,78096, Note_on_c,0,69,90,
2,78180, Note_off_c,0,69,0,
2,78192, Note_on_c,0,67,90,
2,78228, Note_off_c,0,67,0,
2,78240, Note_on_c,0,72,90,
2,78420, Note_off_c,0,72,0,
2,78432, Note_on_c,0,69,90,
2,78624, Note_off_c,0,69,0,
2,79200, Note_on_c,0,76,90,
2,79284, Note_off_c,0,76,0,
2,79296, Note_on_c,0,74,90,
2,79380, Note_off_c,0,74,0,
2,79392, Note_on_c,0,72,90,
2,79476, Note_off_c,0,72,0,
2,79488, Note_on_c,0,74,90,
2,79572, Note_off_c,0,74,0,
2,79584, Note_on_c,0,72,90,
2,79668, Note_off_c,0,72,0,
2,79680, Note_on_c,0,69,90,
2,79764, Note_off_c,0,69,0,
2,79776, Note_on_c,0,67,90,
2,79812, Note_off_c,0,67,0,
2,79824, Note_on_c,0,69,90,
2,79956, Note_off_c,0,69,0,
2,79968, Note_on_c,0,72,90,
2,80052, Note_off_c,0,72,0,
2,80160, Note_on_c,0,69,90,
2,80196, Note_off_c,0,69,0,
2,80208, Note_on_c,0,67,90,
2,80244, Note_off_c,0,67,0,
2,80256, Note_on_c,0,69,90,
2,80292, Note_off_c,0,69,0,
2,80304, Note_on_c,0,64,90,
2,80436, Note_off_c,0,64,0,
2,80736, Note_on_c,0,72,90,
2,80820, Note_off_c,0,72,0,
2,80832, Note_on_c,0,72,90,
2,80916, Note_off_c,0,72,0,
2,80928, Note_on_c,0,76,90,
2,81012, Note_off_c,0,76,0,
2,81024, Note_on_c,0,74,90,
2,81108, Note_off_c,0,74,0,
2,81120, Note_on_c,0,72,90,
2,81204, Note_off_c,0,72,0,
2,81216, Note_on_c,0,69,90,
2,81300, Note_off_c,0,69,0,
2,81312, Note_on_c,0,72,90,
2,81492, Note_off_c,0,72,0,
2,81504, Note_on_c,0,69,90,
2,81588, Note_off_c,0,69,0,
2,81600, Note_on_c,0,69,90,
2,82548, Note_off_c,0,69,0,
2,82560, Note_on_c,0,71,90,
2,83076, Note_off_c,0,71,0,
2,83088, Note_on_c,0,69,90,
2,83304, Note_off_c,0,69,0,
2,105216, Note_on_c,0,81,120,
2,105312, Note_off_c,0,81,0,
2,105312, Note_on_c,0,81,120,
2,105408, Note_off_c,0,81,0,
2,105408, Note_on_c,0,81,120,
2,105456, Note_off_c,0,81,0,
2,105456, Note_on_c,0,84,120,
2,105600, Note_off_c,0,84,0,
2,105600, Note_on_c,0,83,120,
2,105696, Note_off_c,0,83,0,
2,105696, Note_on_c,0,81,120,
2,105792, Note_off_c,0,81,0,
2,105792, Note_on_c,0,79,120,
2,105840, Note_off_c,0,79,0,
2,105840, Note_on_c,0,81,120,
2,106080, Note_off_c,0,81,0,
2,106752, Note_on_c,0,81,120,
2,106848, Note_off_c,0,81,0,
2,106848, Note_on_c,0,81,120,
2,106896, Note_off_c,0,81,0,
2,106896, Note_on_c,0,81,120,
2,107040, Note_off_c,0,81,0,
2,107040, Note_on_c,0,84,120,
2,107136, Note_off_c,0,84,0,
2,107136, Note_on_c,0,83,120,
2,107184, Note_off_c,0,83,0,
2,107184, Note_on_c,0,81,120,
2,107232, Note_off_c,0,81,0,
2,107232, Note_on_c,0,83,120,
2,107424, Note_off_c,0,83,0,
2,107424, Note_on_c,0,83,120,
2,107508, Note_on_c,0,81,120,
2,107520, Note_off_c,0,83,0,
2,107808, Note_off_c,0,81,0,
2,108288, Note_on_c,0,81,120,
2,108384, Note_off_c,0,81,0,
2,108384, Note_on_c,0,81,120,
2,108480, Note_off_c,0,81,0,
2,108480, Note_on_c,0,81,120,
2,108528, Note_off_c,0,81,0,
2,108540, Note_on_c,0,88,120,
2,108672, Note_on_c,0,86,120,
2,108684, Note_off_c,0,88,0,
2,108768, Note_off_c,0,86,0,
2,108768, Note_on_c,0,84,120,
2,108816, Note_off_c,0,84,0,
2,108816, Note_on_c,0,83,120,
2,108912, Note_off_c,0,83,0,
2,108912, Note_on_c,0,83,120,
2,109056, Note_off_c,0,83,0,
2,109056, Note_on_c,0,84,120,
2,109104, Note_off_c,0,84,0,
2,109104, Note_on_c,0,83,120,
2,109152, Note_off_c,0,83,0,
2,109152, Note_on_c,0,81,120,
2,109332, Note_off_c,0,81,0,
2,109824, Note_on_c,0,81,120,
2,109920, Note_off_c,0,81,0,
2,109920, Note_on_c,0,81,120,
2,110016, Note_off_c,0,81,0,
2,110016, Note_on_c,0,81,120,
2,110112, Note_off_c,0,81,0,
2,110112, Note_on_c,0,88,120,
2,110208, Note_off_c,0,88,0,
2,110208, Note_on_c,0,86,120,
2,110304, Note_off_c,0,86,0,
2,110304, Note_on_c,0,84,120,
2,110400, Note_off_c,0,84,0,
2,110400, Note_on_c,0,83,120,
2,110496, Note_off_c,0,83,0,
2,110496, Note_on_c,0,83,120,
2,110580, Note_on_c,0,81,120,
2,110592, Note_off_c,0,83,0,
2,110880, Note_off_c,0,81,0,
2,111360, Note_on_c,0,81,120,
2,111456, Note_off_c,0,81,0,
2,111456, Note_on_c,0,81,120,
2,111552, Note_off_c,0,81,0,
2,111552, Note_on_c,0,81,120,
2,111600, Note_off_c,0,81,0,
2,111600, Note_on_c,0,84,120,
2,111744, Note_off_c,0,84,0,
2,111744, Note_on_c,0,83,120,
2,111840, Note_off_c,0,83,0,
2,111840, Note_on_c,0,81,120,
2,111984, Note_off_c,0,81,0,
2,111984, Note_on_c,0,83,120,
2,112032, Note_off_c,0,83,0,
2,112032, Note_on_c,0,83,120,
2,112128, Note_off_c,0,83,0,
2,112128, Note_on_c,0,81,120,
2,112416, Note_off_c,0,81,0,
2,112896, Note_on_c,0,81,120,
2,112992, Note_off_c,0,81,0,
2,112992, Note_on_c,0,81,120,
2,113088, Note_off_c,0,81,0,
2,113088, Note_on_c,0,81,120,
2,113184, Note_off_c,0,81,0,
2,113184, Note_on_c,0,84,120,
2,113232, Note_off_c,0,84,0,
2,113232, Note_on_c,0,83,120,
2,113376, Note_off_c,0,83,0,
2,113376, Note_on_c,0,81,120,
2,113424, Note_off_c,0,81,0,
2,113424, Note_on_c,0,83,120,
2,113520, Note_off_c,0,83,0,
2,113520, Note_on_c,0,83,120,
2,113664, Note_off_c,0,83,0,
2,113664, Note_on_c,0,81,120,
2,113940, Note_off_c,0,81,0,
2,114432, Note_on_c,0,81,120,
2,114528, Note_off_c,0,81,0,
2,114528, Note_on_c,0,81,120,
2,114624, Note_off_c,0,81,0,
2,114624, Note_on_c,0,81,120,
2,114672, Note_off_c,0,81,0,
2,114672, Note_on_c,0,84,120,
2,114816, Note_off_c,0,84,0,
2,114816, Note_on_c,0,83,120,
2,114864, Note_off_c,0,83,0,
2,114864, Note_on_c,0,83,120,
2,115008, Note_off_c,0,83,0,
2,115008, Note_on_c,0,81,120,
2,115056, Note_off_c,0,81,0,
2,115056, Note_on_c,0,79,120,
2,115104, Note_off_c,0,79,0,
2,115104, Note_on_c,0,81,120,
2,115488, Note_off_c,0,81,0,
2,115968, Note_on_c,0,81,120,
2,116064, Note_off_c,0,81,0,
2,116064, Note_on_c,0,81,120,
2,116112, Note_off_c,0,81,0,
2,116112, Note_on_c,0,81,120,
2,116208, Note_off_c,0,81,0,
2,116208, Note_on_c,0,88,120,
2,116352, Note_off_c,0,88,0,
2,116352, Note_on_c,0,86,120,
2,116448, Note_off_c,0,86,0,
2,116448, Note_on_c,0,84,120,
2,116496, Note_off_c,0,84,0,
2,116496, Note_on_c,0,86,120,
2,116592, Note_off_c,0,86,0,
2,116592, Note_on_c,0,88,120,
2,116736, Note_off_c,0,88,0,
2,116736, Note_on_c,0,86,120,
2,116928, Note_off_c,0,86,0,
2,116928, Note_on_c,0,84,120,
2,116976, Note_off_c,0,84,0,
2,116976, Note_on_c,0,83,120,
2,117216, Note_off_c,0,83,0,
2,117504, Note_on_c,0,81,120,
2,117600, Note_off_c,0,81,0,
2,117600, Note_on_c,0,81,120,
2,117648, Note_off_c,0,81,0,
2,117648, Note_on_c,0,81,120,
2,117744, Note_off_c,0,81,0,
2,117744, Note_on_c,0,84,120,
2,117888, Note_off_c,0,84,0,
2,117936, Note_on_c,0,79,120,
2,117984, Note_off_c,0,79,0,
2,117984, Note_on_c,0,84,120,
2,118080, Note_off_c,0,84,0,
2,118080, Note_on_c,0,84,120,
2,118176, Note_off_c,0,84,0,
2,118176, Note_on_c,0,84,127,
2,120480, Note_off_c,0,84,0,
2,120480, Note_on_c,0,83,127,
2,120864, Note_on_c,0,81,127,
2,120876, Note_off_c,0,83,0,
2,121056, Note_off_c,0,81,0,
2,124704, Note_on_c,0,72,100,
2,124896, Note_off_c,0,72,0,
2,124896, Note_on_c,0,74,100,
2,125088, Note_off_c,0,74,0,
2,125088, Note_on_c,0,76,100,
2,125280, Note_off_c,0,76,0,
2,125280, Note_on_c,0,75,100,
2,125280, Note_on_c,0,74,100,
2,125281, Note_off_c,0,75,0,
2,125472, Note_off_c,0,74,0,
2,125472, Note_on_c,0,72,100,
2,125664, Note_off_c,0,72,0,
2,125664, Note_on_c,0,71,100,
2,125856, Note_off_c,0,71,0,
2,125856, Note_on_c,0,72,100,
2,125952, Note_off_c,0,72,0,
2,125952, Note_on_c,0,71,100,
2,126048, Note_off_c,0,71,0,
2,126048, Note_on_c,0,69,100,
2,126096, Note_off_c,0,69,0,
2,126096, Note_on_c,0,68,100,
2,126096, Note_on_c,0,67,100,
2,126097, Note_off_c,0,68,0,
2,126240, Note_off_c,0,67,0,
2,126432, Note_on_c,0,67,100,
2,126624, Note_off_c,0,67,0,
2,126624, Note_on_c,0,72,100,
2,126720, Note_off_c,0,72,0,
2,126720, Note_on_c,0,67,100,
2,126816, Note_off_c,0,67,0,
2,126816, Note_on_c,0,68,100,
2,126816, Note_on_c,0,69,100,
2,126817, Note_off_c,0,68,0,
2,127764, Note_off_c,0,69,0,
2,127764, End_track,,,,
3,0, Start_track,,,,
3,0, Instrument_t,acoustic guitar     ,,,
3,0, Channel_prefix,1,,,
3,0, Control_c,1,7,90,
3,0, Control_c,1,10,89,
3,0, Program_c,1,24,,
3,0, Note_on_c,1,57,90,
3,96, Note_on_c,1,60,90,
3,180, Note_off_c,1,60,0,
3,192, Note_on_c,1,64,90,
3,276, Note_off_c,1,64,0,
3,288, Note_on_c,1,69,90,
3,372, Note_off_c,1,57,0,
3,372, Note_off_c,1,69,0,
3,384, Note_on_c,1,71,90,
3,384, Note_on_c,1,56,90,
3,468, Note_off_c,1,71,0,
3,480, Note_on_c,1,64,90,
3,564, Note_off_c,1,64,0,
3,576, Note_on_c,1,60,90,
3,660, Note_off_c,1,60,0,
3,672, Note_on_c,1,71,90,
3,756, Note_off_c,1,56,0,
3,756, Note_off_c,1,71,0,
3,768, Note_on_c,1,72,90,
3,768, Note_on_c,1,55,90,
3,852, Note_off_c,1,72,0,
3,864, Note_on_c,1,64,90,
3,948, Note_off_c,1,64,0,
3,960, Note_on_c,1,60,90,
3,1044, Note_off_c,1,60,0,
3,1056, Note_on_c,1,72,90,
3,1140, Note_off_c,1,55,0,
3,1140, Note_off_c,1,72,0,
3,1152, Note_on_c,1,66,90,
3,1152, Note_on_c,1,54,90,
3,1236, Note_off_c,1,66,0,
3,1248, Note_on_c,1,62,90,
3,1332, Note_off_c,1,62,0,
3,1344, Note_on_c,1,57,90,
3,1428, Note_off_c,1,57,0,
3,1440, Note_on_c,1,66,90,
3,1524, Note_off_c,1,66,0,
3,1536, Note_off_c,1,54,0,
3,1536, Note_on_c,1,53,90,
3,1536, Note_on_c,1,64,90,
3,1620, Note_off_c,1,64,0,
3,1632, Note_on_c,1,60,90,
3,1716, Note_off_c,1,60,0,
3,1728, Note_on_c,1,57,90,
3,1812, Note_off_c,1,57,0,
3,1824, Note_on_c,1,60,90,
3,1908, Note_off_c,1,53,0,
3,2004, Note_off_c,1,60,0,
3,2016, Note_on_c,1,64,90,
3,2100, Note_off_c,1,64,0,
3,2112, Note_on_c,1,60,90,
3,2196, Note_off_c,1,60,0,
3,2208, Note_on_c,1,57,90,
3,2292, Note_off_c,1,57,0,
3,2304, Note_on_c,1,59,90,
3,2304, Note_on_c,1,55,90,
3,2304, Note_on_c,1,47,90,
3,2388, Note_off_c,1,47,0,
3,2388, Note_off_c,1,55,0,
3,2388, Note_off_c,1,59,0,
3,2400, Note_on_c,1,45,90,
3,2400, Note_on_c,1,57,90,
3,2400, Note_on_c,1,60,90,
3,2484, Note_off_c,1,60,0,
3,2484, Note_off_c,1,57,0,
3,2484, Note_off_c,1,45,0,
3,2496, Note_on_c,1,60,90,
3,2496, Note_on_c,1,57,90,
3,2496, Note_on_c,1,45,90,
3,2772, Note_off_c,1,45,0,
3,2784, Note_on_c,1,45,90,
3,2868, Note_off_c,1,45,0,
3,2880, Note_on_c,1,53,90,
3,2964, Note_off_c,1,53,0,
3,2976, Note_on_c,1,52,90,
3,3060, Note_off_c,1,57,0,
3,3060, Note_off_c,1,60,0,
3,3060, Note_off_c,1,52,0,
3,3072, Note_on_c,1,45,90,
3,3168, Note_on_c,1,57,90,
3,3252, Note_off_c,1,57,0,
3,3264, Note_on_c,1,60,90,
3,3348, Note_off_c,1,60,0,
3,3360, Note_on_c,1,64,90,
3,3444, Note_off_c,1,45,0,
3,3444, Note_off_c,1,64,0,
3,3456, Note_on_c,1,71,90,
3,3456, Note_on_c,1,56,90,
3,3540, Note_off_c,1,71,0,
3,3552, Note_on_c,1,64,90,
3,3636, Note_off_c,1,64,0,
3,3648, Note_on_c,1,60,90,
3,3732, Note_off_c,1,60,0,
3,3744, Note_on_c,1,71,90,
3,3828, Note_off_c,1,56,0,
3,3828, Note_off_c,1,71,0,
3,3840, Note_on_c,1,55,90,
3,3840, Note_on_c,1,72,90,
3,3924, Note_off_c,1,72,0,
3,3936, Note_on_c,1,64,90,
3,4020, Note_off_c,1,64,0,
3,4032, Note_on_c,1,60,90,
3,4116, Note_off_c,1,60,0,
3,4128, Note_on_c,1,72,90,
3,4212, Note_off_c,1,55,0,
3,4212, Note_off_c,1,72,0,
3,4224, Note_on_c,1,66,90,
3,4224, Note_on_c,1,54,90,
3,4308, Note_off_c,1,66,0,
3,4320, Note_on_c,1,62,90,
3,4404, Note_off_c,1,62,0,
3,4416, Note_on_c,1,57,90,
3,4500, Note_off_c,1,57,0,
3,4512, Note_on_c,1,66,90,
3,4596, Note_off_c,1,54,0,
3,4596, Note_off_c,1,66,0,
3,4608, Note_on_c,1,53,90,
3,4608, Note_on_c,1,64,90,
3,4692, Note_off_c,1,64,0,
3,4704, Note_on_c,1,60,90,
3,4788, Note_off_c,1,60,0,
3,4800, Note_on_c,1,57,90,
3,4884, Note_off_c,1,57,0,
3,4896, Note_on_c,1,60,90,
3,5076, Note_off_c,1,60,0,
3,5088, Note_on_c,1,64,90,
3,5172, Note_off_c,1,64,0,
3,5184, Note_on_c,1,60,90,
3,5268, Note_off_c,1,60,0,
3,5280, Note_on_c,1,57,90,
3,5364, Note_off_c,1,53,0,
3,5364, Note_off_c,1,57,0,
3,5376, Note_on_c,1,47,90,
3,5376, Note_on_c,1,59,90,
3,5376, Note_on_c,1,55,90,
3,5460, Note_off_c,1,55,0,
3,5460, Note_off_c,1,59,0,
3,5460, Note_off_c,1,47,0,
3,5472, Note_on_c,1,45,90,
3,5472, Note_on_c,1,57,90,
3,5472, Note_on_c,1,60,90,
3,5556, Note_off_c,1,60,0,
3,5556, Note_off_c,1,57,0,
3,5556, Note_off_c,1,45,0,
3,5568, Note_on_c,1,45,90,
3,5568, Note_on_c,1,60,90,
3,5568, Note_on_c,1,57,90,
3,5940, Note_off_c,1,57,0,
3,5940, Note_off_c,1,60,0,
3,5940, Note_off_c,1,45,0,
3,5952, Note_on_c,1,45,90,
3,6036, Note_off_c,1,45,0,
3,6048, Note_on_c,1,47,90,
3,6132, Note_off_c,1,47,0,
3,6144, Note_on_c,1,48,90,
3,6240, Note_on_c,1,52,90,
3,6324, Note_off_c,1,52,0,
3,6336, Note_on_c,1,55,90,
3,6420, Note_off_c,1,55,0,
3,6432, Note_on_c,1,64,90,
3,6516, Note_off_c,1,48,0,
3,6516, Note_off_c,1,64,0,
3,6528, Note_on_c,1,66,90,
3,6528, Note_on_c,1,50,90,
3,6612, Note_off_c,1,66,0,
3,6624, Note_on_c,1,62,90,
3,6708, Note_off_c,1,62,0,
3,6720, Note_on_c,1,57,90,
3,6804, Note_off_c,1,57,0,
3,6816, Note_on_c,1,66,90,
3,6900, Note_off_c,1,50,0,
3,6900, Note_off_c,1,66,0,
3,6912, Note_on_c,1,53,90,
3,6912, Note_on_c,1,64,90,
3,6996, Note_off_c,1,64,0,
3,7008, Note_on_c,1,60,90,
3,7092, Note_off_c,1,60,0,
3,7104, Note_on_c,1,57,90,
3,7188, Note_off_c,1,57,0,
3,7200, Note_on_c,1,64,90,
3,7284, Note_off_c,1,53,0,
3,7284, Note_off_c,1,64,0,
3,7296, Note_on_c,1,59,90,
3,7296, Note_on_c,1,45,90,
3,7344, Note_off_c,1,59,0,
3,7344, Note_on_c,1,60,90,
3,7380, Note_off_c,1,60,0,
3,7392, Note_on_c,1,57,90,
3,7476, Note_off_c,1,45,0,
3,7476, Note_off_c,1,57,0,
3,7488, Note_on_c,1,45,90,
3,7572, Note_off_c,1,45,0,
3,7584, Note_on_c,1,47,90,
3,7668, Note_off_c,1,47,0,
3,7680, Note_on_c,1,48,90,
3,7680, Note_on_c,1,60,90,
3,7764, Note_off_c,1,60,0,
3,7776, Note_on_c,1,55,90,
3,7860, Note_off_c,1,55,0,
3,7872, Note_on_c,1,52,90,
3,7956, Note_off_c,1,52,0,
3,7968, Note_on_c,1,60,90,
3,8052, Note_off_c,1,48,0,
3,8052, Note_off_c,1,60,0,
3,8064, Note_on_c,1,43,90,
3,8064, Note_on_c,1,67,90,
3,8148, Note_off_c,1,67,0,
3,8160, Note_on_c,1,59,90,
3,8244, Note_off_c,1,59,0,
3,8256, Note_on_c,1,55,90,
3,8340, Note_off_c,1,55,0,
3,8352, Note_on_c,1,67,90,
3,8436, Note_off_c,1,43,0,
3,8436, Note_off_c,1,67,0,
3,8448, Note_on_c,1,57,70,
3,8448, Note_on_c,1,62,70,
3,8448, Note_on_c,1,67,70,
3,8448, Note_on_c,1,50,70,
3,8484, Note_off_c,1,67,0,
3,8484, Note_on_c,1,66,70,
3,8532, Note_off_c,1,62,0,
3,8532, Note_off_c,1,66,0,
3,8544, Note_on_c,1,66,70,
3,8544, Note_on_c,1,62,70,
3,8628, Note_off_c,1,62,0,
3,8628, Note_off_c,1,57,0,
3,8628, Note_off_c,1,50,0,
3,8628, Note_off_c,1,66,0,
3,8640, Note_on_c,1,62,70,
3,8640, Note_on_c,1,66,70,
3,8640, Note_on_c,1,50,70,
3,8640, Note_on_c,1,57,70,
3,9012, Note_off_c,1,57,0,
3,9012, Note_off_c,1,50,0,
3,9012, Note_off_c,1,66,0,
3,9012, Note_off_c,1,62,0,
3,9024, Note_on_c,1,45,90,
3,9108, Note_off_c,1,45,0,
3,9120, Note_on_c,1,47,90,
3,9204, Note_off_c,1,47,0,
3,9216, Note_on_c,1,48,90,
3,9312, Note_on_c,1,52,90,
3,9396, Note_off_c,1,52,0,
3,9408, Note_on_c,1,55,90,
3,9492, Note_off_c,1,55,0,
3,9504, Note_on_c,1,60,90,
3,9588, Note_off_c,1,48,0,
3,9588, Note_off_c,1,60,0,
3,9600, Note_on_c,1,66,90,
3,9600, Note_on_c,1,50,90,
3,9684, Note_off_c,1,66,0,
3,9696, Note_on_c,1,62,90,
3,9780, Note_off_c,1,62,0,
3,9792, Note_on_c,1,57,90,
3,9876, Note_off_c,1,57,0,
3,9888, Note_on_c,1,66,90,
3,9972, Note_off_c,1,50,0,
3,9972, Note_off_c,1,66,0,
3,9984, Note_on_c,1,53,90,
3,9984, Note_on_c,1,64,90,
3,10068, Note_off_c,1,64,0,
3,10080, Note_on_c,1,60,90,
3,10164, Note_off_c,1,60,0,
3,10176, Note_on_c,1,57,90,
3,10260, Note_off_c,1,57,0,
3,10272, Note_on_c,1,64,90,
3,10356, Note_off_c,1,53,0,
3,10356, Note_off_c,1,64,0,
3,10368, Note_on_c,1,59,90,
3,10368, Note_on_c,1,45,90,
3,10404, Note_off_c,1,59,0,
3,10404, Note_on_c,1,60,90,
3,10452, Note_off_c,1,60,0,
3,10464, Note_on_c,1,57,90,
3,10548, Note_off_c,1,45,0,
3,10548, Note_off_c,1,57,0,
3,10560, Note_on_c,1,45,90,
3,10644, Note_off_c,1,45,0,
3,10656, Note_on_c,1,47,90,
3,10740, Note_off_c,1,47,0,
3,10752, Note_on_c,1,48,90,
3,10848, Note_on_c,1,52,90,
3,10932, Note_off_c,1,52,0,
3,10944, Note_on_c,1,55,90,
3,11028, Note_off_c,1,55,0,
3,11040, Note_on_c,1,60,90,
3,11124, Note_off_c,1,48,0,
3,11124, Note_off_c,1,60,0,
3,11136, Note_on_c,1,50,90,
3,11232, Note_on_c,1,57,90,
3,11316, Note_off_c,1,57,0,
3,11328, Note_on_c,1,62,90,
3,11412, Note_off_c,1,62,0,
3,11424, Note_on_c,1,66,90,
3,11508, Note_off_c,1,50,0,
3,11508, Note_off_c,1,66,0,
3,11520, Note_on_c,1,60,80,
3,11520, Note_on_c,1,64,80,
3,11520, Note_on_c,1,57,80,
3,11520, Note_on_c,1,53,80,
3,11604, Note_off_c,1,53,0,
3,11604, Note_off_c,1,57,0,
3,11604, Note_off_c,1,64,0,
3,11604, Note_off_c,1,60,0,
3,11616, Note_on_c,1,53,80,
3,11616, Note_on_c,1,60,80,
3,11616, Note_on_c,1,64,80,
3,11616, Note_on_c,1,57,80,
3,11700, Note_off_c,1,57,0,
3,11700, Note_off_c,1,64,0,
3,11700, Note_off_c,1,60,0,
3,11700, Note_off_c,1,53,0,
3,11712, Note_on_c,1,64,80,
3,11712, Note_on_c,1,60,80,
3,11712, Note_on_c,1,57,80,
3,11712, Note_on_c,1,53,80,
3,12084, Note_off_c,1,53,0,
3,12084, Note_off_c,1,57,0,
3,12084, Note_off_c,1,60,0,
3,12084, Note_off_c,1,64,0,
3,12288, Note_on_c,1,57,90,
3,12384, Note_on_c,1,60,90,
3,12468, Note_off_c,1,60,0,
3,12480, Note_on_c,1,64,90,
3,12564, Note_off_c,1,64,0,
3,12576, Note_on_c,1,69,90,
3,12660, Note_off_c,1,57,0,
3,12660, Note_off_c,1,69,0,
3,12672, Note_on_c,1,71,90,
3,12672, Note_on_c,1,56,90,
3,12756, Note_off_c,1,71,0,
3,12768, Note_on_c,1,64,90,
3,12852, Note_off_c,1,64,0,
3,12864, Note_on_c,1,60,90,
3,12948, Note_off_c,1,60,0,
3,12960, Note_on_c,1,71,90,
3,13044, Note_off_c,1,56,0,
3,13044, Note_off_c,1,71,0,
3,13056, Note_on_c,1,55,90,
3,13056, Note_on_c,1,72,90,
3,13140, Note_off_c,1,72,0,
3,13152, Note_on_c,1,64,90,
3,13236, Note_off_c,1,64,0,
3,13248, Note_on_c,1,60,90,
3,13332, Note_off_c,1,60,0,
3,13344, Note_on_c,1,72,90,
3,13416, Note_off_c,1,55,0,
3,13428, Note_off_c,1,72,0,
3,13440, Note_on_c,1,54,90,
3,13440, Note_on_c,1,66,90,
3,13524, Note_off_c,1,66,0,
3,13536, Note_on_c,1,62,90,
